epoch,train,val_loss,val_species,val_phylum,val_solvents,val_assays,val_total
1,"{'species': 2.493828296661377, 'phylum': 1.80412557721138, 'solvents': 0.04009692696854472, 'assays': 0.04432224226184189, 'total': 3.4714458286762238}",3.465815305709839,2.4902186393737793,1.806075096130371,0.04070304334163666,0.039820145815610886,3.465815305709839
2,"{'species': 2.491346389055252, 'phylum': 1.7961730360984802, 'solvents': 0.03943857038393617, 'assays': 0.043251263443380594, 'total': 3.4634725153446198}",3.459123134613037,2.4900190830230713,1.7967427968978882,0.039044108241796494,0.03961053118109703,3.459123134613037
3,"{'species': 2.4836676716804504, 'phylum': 1.781195655465126, 'solvents': 0.036517285741865635, 'assays': 0.04455892089754343, 'total': 3.446429878473282}",3.4512405395507812,2.490471363067627,1.7847654819488525,0.03688272833824158,0.039379771798849106,3.4512405395507812
4,"{'species': 2.468178689479828, 'phylum': 1.7638405710458755, 'solvents': 0.037809444358572364, 'assays': 0.04799103504046798, 'total': 3.426301270723343}",3.4417550563812256,2.490495204925537,1.7717535495758057,0.0341605581343174,0.039028335362672806,3.4417550563812256
5,"{'species': 2.4692018926143646, 'phylum': 1.7401800900697708, 'solvents': 0.029246012214571238, 'assays': 0.039443740621209145, 'total': 3.400092989206314}",3.426354169845581,2.489647626876831,1.7507771253585815,0.030456269159913063,0.038577012717723846,3.426354169845581
6,"{'species': 2.4530211985111237, 'phylum': 1.7113905251026154, 'solvents': 0.0259376181056723, 'assays': 0.03866345377173275, 'total': 3.3655848801136017}",3.406228542327881,2.4902193546295166,1.719119906425476,0.026004046201705933,0.03805641457438469,3.406228542327881
7,"{'species': 2.4148204624652863, 'phylum': 1.6658353507518768, 'solvents': 0.023708530934527516, 'assays': 0.04015455674380064, 'total': 3.3035703599452972}",3.383601427078247,2.4886951446533203,1.682527780532837,0.023613151162862778,0.03753676638007164,3.383601427078247
8,"{'species': 2.399431198835373, 'phylum': 1.6235321760177612, 'solvents': 0.021639124082867056, 'assays': 0.037276616087183356, 'total': 3.262657731771469}",3.3701674938201904,2.4905412197113037,1.651996374130249,0.02377697266638279,0.037313882261514664,3.3701674938201904
9,"{'species': 2.3467521369457245, 'phylum': 1.5505573004484177, 'solvents': 0.024934168555773795, 'assays': 0.04027325636707246, 'total': 3.1791836619377136}",3.363415479660034,2.494110107421875,1.6325299739837646,0.02366514503955841,0.036718811839818954,3.363415479660034
10,"{'species': 2.2995404601097107, 'phylum': 1.506905883550644, 'solvents': 0.022131175617687404, 'assays': 0.03610801161266863, 'total': 3.104010969400406}",3.361393451690674,2.4996755123138428,1.6202549934387207,0.02303653210401535,0.03569234162569046,3.361393451690674
11,"{'species': 2.1925294995307922, 'phylum': 1.363223284482956, 'solvents': 0.020403607632033527, 'assays': 0.0341926843393594, 'total': 2.921898901462555}",3.3582375049591064,2.502319574356079,1.6113002300262451,0.02258831076323986,0.03459947556257248,3.3582375049591064
12,"{'species': 2.108533024787903, 'phylum': 1.3127320408821106, 'solvents': 0.017607292509637773, 'assays': 0.031666430877521634, 'total': 2.80783948302269}",3.3671865463256836,2.5156748294830322,1.608591914176941,0.021055391058325768,0.03270019218325615,3.3671865463256836
13,"{'species': 1.9626290202140808, 'phylum': 1.177564449608326, 'solvents': 0.01574886462185532, 'assays': 0.027287325588986278, 'total': 2.5889899134635925}",3.407687187194824,2.544865131378174,1.6369497776031494,0.019862372428178787,0.030606143176555634,3.407687187194824
14,"{'species': 1.7825734913349152, 'phylum': 1.0601736158132553, 'solvents': 0.01334825879894197, 'assays': 0.022105728392489254, 'total': 2.3436931669712067}",3.403597354888916,2.545625925064087,1.6320216655731201,0.018752945587038994,0.02900948002934456,3.403597354888916
15,"{'species': 1.5862754732370377, 'phylum': 0.9519723951816559, 'solvents': 0.011632690206170082, 'assays': 0.020545763545669615, 'total': 2.090330943465233}",3.4548604488372803,2.588472843170166,1.652328372001648,0.01792721450328827,0.02787025459110737,3.4548604488372803
16,"{'species': 1.5333493500947952, 'phylum': 0.9763226807117462, 'solvents': 0.012069102027453482, 'assays': 0.022111522499471903, 'total': 2.051269009709358}",3.5722455978393555,2.6506600379943848,1.760628581047058,0.018099766224622726,0.028964413329958916,3.5722455978393555
17,"{'species': 1.2890877276659012, 'phylum': 0.7965371236205101, 'solvents': 0.009843944862950593, 'assays': 0.01799468824174255, 'total': 1.7115959525108337}",3.625413656234741,2.7087461948394775,1.7565170526504517,0.0166500061750412,0.02719890885055065,3.625413656234741
18,"{'species': 1.19403987377882, 'phylum': 0.9253745377063751, 'solvents': 0.01712195441359654, 'assays': 0.02608369686640799, 'total': 1.6947160512208939}",3.7447128295898438,2.781759023666382,1.8488188982009888,0.017364801838994026,0.026474623009562492,3.7447128295898438
19,"{'species': 0.8952345848083496, 'phylum': 0.5815821662545204, 'solvents': 0.011981029296293855, 'assays': 0.020339329028502107, 'total': 1.2142781764268875}",3.7970499992370605,2.832942008972168,1.8538564443588257,0.016318146139383316,0.02607709728181362,3.7970499992370605
20,"{'species': 0.7870134711265564, 'phylum': 0.5858138091862202, 'solvents': 0.01131821854505688, 'assays': 0.018489394220523536, 'total': 1.1060300916433334}",4.0677008628845215,3.0212810039520264,2.0074522495269775,0.018682584166526794,0.030014056712388992,4.0677008628845215
21,"{'species': 0.6290215998888016, 'phylum': 0.42616357281804085, 'solvents': 0.008346754359081388, 'assays': 0.016855761874467134, 'total': 0.8639347404241562}",4.307675838470459,3.2175674438476562,2.106781244277954,0.015561853535473347,0.026444874703884125,4.307675838470459
22,"{'species': 0.5280097052454948, 'phylum': 0.361296646296978, 'solvents': 0.009016594151034951, 'assays': 0.01574702450307086, 'total': 0.7302722409367561}",4.54923152923584,3.3853628635406494,2.2548463344573975,0.01644972339272499,0.024994822219014168,4.54923152923584
23,"{'species': 0.5682846680283546, 'phylum': 0.3387825805693865, 'solvents': 0.008237505564466119, 'assays': 0.016210779431276023, 'total': 0.7588820867240429}",4.666996002197266,3.483182430267334,2.2952680587768555,0.01618158631026745,0.024997659027576447,4.666996002197266
24,"{'species': 0.38348523899912834, 'phylum': 0.30026653222739697, 'solvents': 0.00874431524425745, 'assays': 0.015227022231556475, 'total': 0.5545444414019585}",4.733016490936279,3.5385096073150635,2.313082695007324,0.016437256708741188,0.02691044472157955,4.733016490936279
25,"{'species': 0.3483778163790703, 'phylum': 0.2528989426791668, 'solvents': 0.00976481760153547, 'assays': 0.01770589593797922, 'total': 0.4987568184733391}",4.706127166748047,3.5189809799194336,2.303353786468506,0.015531855635344982,0.024921579286456108,4.706127166748047
26,"{'species': 0.4369763843715191, 'phylum': 0.28952930495142937, 'solvents': 0.006965040985960513, 'assays': 0.013643526588566601, 'total': 0.5996208786964417}",4.850709438323975,3.6095402240753174,2.4078049659729004,0.01664932444691658,0.02577200159430504,4.850709438323975
27,"{'species': 0.4778588339686394, 'phylum': 0.35358393378555775, 'solvents': 0.008528455684427172, 'assays': 0.013513139798305929, 'total': 0.6739897802472115}",4.911585330963135,3.671074867248535,2.4070959091186523,0.01659059152007103,0.025465065613389015,4.911585330963135
28,"{'species': 0.30534081161022186, 'phylum': 0.21131190285086632, 'solvents': 0.005571102141402662, 'assays': 0.011768734606448561, 'total': 0.42598284780979156}",5.002317905426025,3.7093505859375,2.5129172801971436,0.016540085896849632,0.024960577487945557,5.002317905426025
29,"{'species': 0.3270877134054899, 'phylum': 0.19823013618588448, 'solvents': 0.007112546416465193, 'assays': 0.014550010208040476, 'total': 0.44495534151792526}",5.188318729400635,3.846500873565674,2.610445261001587,0.016230734065175056,0.02545572631061077,5.188318729400635
30,"{'species': 0.3394056372344494, 'phylum': 0.1617477023974061, 'solvents': 0.008080437721218914, 'assays': 0.0175072371494025, 'total': 0.4423657152801752}",5.2859578132629395,3.9094831943511963,2.68234920501709,0.015628401190042496,0.024589557200670242,5.2859578132629395
31,"{'species': 0.27108520828187466, 'phylum': 0.14319216180592775, 'solvents': 0.005142693204106763, 'assays': 0.012085958034731448, 'total': 0.3574927430599928}",5.319351673126221,3.9340932369232178,2.698880195617676,0.016175473108887672,0.02455415576696396,5.319351673126221
