Id,SalePrice
1461,106307.2254363797
1462,147981.3428658681
1463,166487.54526962084
1464,190208.22601652806
1465,221013.1858718037
1466,169841.73928611123
1467,187920.08140623893
1468,167345.89663535796
1469,192890.95384504195
1470,112880.92749939194
1471,173171.31804360333
1472,96576.70777512097
1473,97096.3886699836
1474,155601.5310573825
1475,126134.62702977304
1476,354023.2566130552
1477,260565.68959764225
1478,319083.448506362
1479,299763.3944588766
1480,484400.31525872985
1481,334596.41323912155
1482,235814.91011557242
1483,173153.73394360993
1484,172098.5294125852
1485,187701.04024532836
1486,198115.65384789114
1487,324368.8738187456
1488,227258.5342324053
1489,199168.29473703
1490,227464.93691991316
1491,184290.2130626245
1492,94537.70664323668
1493,195348.70731501214
1494,313661.96753878676
1495,298217.7173188292
1496,235532.8077840502
1497,199744.06509620737
1498,167456.49117434153
1499,175120.13828301386
1500,172052.2509377276
1501,184402.44756010763
1502,164162.73114440238
1503,264756.49197853927
1504,246333.0824382631
1505,232369.20757047195
1506,200687.72062554464
1507,227352.6262931963
1508,195587.30305871987
1509,162703.0727118014
1510,145785.22696317933
1511,147382.19698682372
1512,170823.21828734037
1513,146179.25996519678
1514,161578.48330451312
1515,200809.40727166002
1516,151706.23137279935
1517,173072.99495879043
1518,141833.51380992308
1519,192284.22892542527
1520,128208.84030144222
1521,122298.23123768557
1522,179198.17657314654
1523,110421.09803213952
1524,121666.07333659682
1525,114878.21031459214
1526,115516.28403005414
1527,109107.25972742653
1528,141032.82051690287
1529,141683.47324105105
1530,187363.05271061748
1531,133618.89853252468
1532,102545.51734388126
1533,149414.38668354816
1534,121507.5891240251
1535,141108.63429169916
1536,107310.91213564521
1537,71178.35536503517
1538,164625.45897137775
1539,199555.3368150027
1540,96535.13214758824
1541,136892.11325596747
1542,129133.66440998987
1543,181185.19350841842
1544,86485.80388117571
1545,120274.39143424461
1546,141916.98002747833
1547,126892.7146058468
1548,132439.71705144332
1549,113457.24118322211
1550,126495.45547623224
1551,106520.77339780543
1552,133284.03411132636
1553,129390.47819533647
1554,128082.14595026757
1555,170881.3402967692
1556,97779.3746176231
1557,104994.60269259439
1558,100931.63974240818
1559,81296.75277854883
1560,143898.62601935613
1561,129618.70934206853
1562,131491.3241275175
1563,110679.34254434946
1564,157050.71357019976
1565,141941.70597659194
1566,245681.79536496426
1567,75932.31817661505
1568,223571.92608907205
1569,124029.09611997653
1570,145749.3597101229
1571,123193.7384129578
1572,137999.44729646528
1573,210743.51314958514
1574,117125.49735836289
1575,215267.28177115181
1576,233055.45830355375
1577,179261.29130142386
1578,153708.0347313963
1579,139495.48082760387
1580,194279.99718180386
1581,158728.7606345487
1582,127600.0191368342
1583,280765.5518866331
1584,220114.92088199896
1585,138342.4292839888
1586,66694.34968485881
1587,108430.90010867738
1588,145238.80214723578
1589,103278.48173504387
1590,134646.69865942065
1591,98160.71687493085
1592,112976.19427311367
1593,127343.47565768931
1594,117343.44597475146
1595,108704.3683973758
1596,223146.57047659528
1597,185224.0572785436
1598,207549.53944702158
1599,180378.55040373016
1600,162568.701425689
1601,61005.157006148555
1602,103604.78731526398
1603,88001.70297171996
1604,252208.88604462682
1605,226927.6428474191
1606,170869.109400957
1607,184973.87639865707
1608,223239.68578815952
1609,189783.19657238972
1610,158557.74266295665
1611,144125.20569355483
1612,170259.2207111535
1613,162839.18170557148
1614,127810.18739104997
1615,90449.59574598148
1616,81550.66795672118
1617,96782.57531274173
1618,121880.62358889764
1619,137749.2010026873
1620,169679.85012134846
1621,132050.69329034162
1622,136648.6577207366
1623,256766.28897586433
1624,196844.76986519215
1625,108153.00426290513
1626,171138.06715857724
1627,181724.96002972906
1628,258377.65338592645
1629,179656.67366879914
1630,334967.53414678504
1631,232253.1980535026
1632,254713.1818673285
1633,168701.10414691916
1634,185666.50111843486
1635,176223.12545394222
1636,164196.21770054332
1637,193030.43916029076
1638,216801.13817418262
1639,192959.92017128342
1640,256976.89009918008
1641,181339.50115502276
1642,246932.75762105623
1643,249803.26370398895
1644,234358.99702140037
1645,207165.56464460105
1646,170451.52085427562
1647,152404.8284760576
1648,129589.5748016852
1649,145079.29013830743
1650,115210.68513171705
1651,115024.20260286288
1652,101841.11683821629
1653,107706.11783845136
1654,151933.72494581435
1655,145362.76024082216
1656,147702.91928708646
1657,154486.45488840892
1658,151851.46325560188
1659,126161.03430251329
1660,154487.83771907858
1661,448846.7684358171
1662,372877.93658838974
1663,351998.46055272926
1664,515238.02400482004
1665,307332.91721499385
1666,336351.80312877375
1667,351566.6284925101
1668,332399.2090806316
1669,305888.7789149276
1670,334814.5913509596
1671,277645.43072226143
1672,415699.3291958196
1673,306754.0015314642
1674,262051.12945226327
1675,216185.31276026022
1676,219414.86040061605
1677,235756.37865053213
1678,471608.7895558794
1679,373273.712348109
1680,326782.11937137484
1681,269837.8104589328
1682,313345.4197538676
1683,224652.83603536274
1684,185153.2883672075
1685,175314.13876990066
1686,182776.29607386191
1687,173291.38872462793
1688,194926.28219421825
1689,191406.87658634072
1690,196676.31439716363
1691,183954.29717483
1692,248922.57448524574
1693,170673.06211766435
1694,180904.41249934185
1695,172974.02175728013
1696,263582.0293858758
1697,181837.96283573483
1698,345990.6282875976
1699,334685.41859077616
1700,264911.9236831651
1701,284326.51437181624
1702,249320.57702757177
1703,260882.75072932712
1704,261340.97310414835
1705,227551.8666944937
1706,398424.25223473547
1707,220982.15418657206
1708,210826.04309590076
1709,265014.7560446692
1710,231221.87342415145
1711,274556.21243602934
1712,270740.1464176877
1713,264757.8274296939
1714,226550.33229079796
1715,213056.3839632899
1716,185580.84534985683
1717,178278.4591149031
1718,137794.04689083586
1719,200827.84664089998
1720,227524.76892038126
1721,158632.85583643554
1722,125018.52321035092
1723,150810.65218011537
1724,202412.2023767976
1725,219864.12315443088
1726,183514.18997419084
1727,164315.20171210734
1728,180759.70985783596
1729,168444.32740970002
1730,165247.70913716953
1731,123047.29848721731
1732,116271.49377178118
1733,104742.70944524382
1734,116655.80961938815
1735,132447.8055428615
1736,113896.95429129011
1737,374750.20552082866
1738,283788.6050909689
1739,287934.0238377512
1740,241672.28624051105
1741,209102.70179979812
1742,182938.03173651436
1743,193717.90637355263
1744,339374.6961919199
1745,208047.14579191862
1746,219136.12315950837
1747,222253.8892782129
1748,234120.7100927309
1749,150662.57014797206
1750,138544.38663907006
1751,255658.48489295563
1752,118649.09461382986
1753,147607.9979077364
1754,198200.37920975857
1755,162957.70860712708
1756,122431.58533225603
1757,118755.19331482897
1758,147105.24730367976
1759,167843.78754927224
1760,159864.04684157623
1761,155375.21114350462
1762,164559.6444871354
1763,190926.98744619504
1764,117757.9583841394
1765,157780.96311809673
1766,180957.6641630136
1767,210413.0477790819
1768,136613.752427424
1769,175111.69381461726
1770,151455.0774834869
1771,127338.2154177808
1772,136564.0358410216
1773,132729.18225055453
1774,156479.13304927875
1775,142923.83373548422
1776,117845.41766642463
1777,105021.85260051163
1778,137464.5925719384
1779,110497.22281348961
1780,171997.31134067482
1781,128759.55903099275
1782,86583.51465447209
1783,138558.3736745124
1784,94875.45692147198
1785,122305.41066378419
1786,142215.69116383378
1787,181961.5130478432
1788,63791.84935371222
1789,105194.23842551089
1790,79722.70272857796
1791,189594.95289747763
1792,155420.76401370505
1793,131059.47352732213
1794,159508.56784828674
1795,133044.9072798453
1796,138341.55177205228
1797,117835.94840605269
1798,121421.2731426889
1799,108861.11217015547
1800,123103.65667954294
1801,120085.22440370469
1802,143559.58009792434
1803,146850.12375653465
1804,139407.24061987404
1805,141742.05165733836
1806,136299.03964886253
1807,137708.2044013078
1808,123485.71842907763
1809,112252.66769254574
1810,125903.77694341398
1811,86406.92238557119
1812,89006.81392925845
1813,122312.8437063081
1814,86897.79803523552
1815,54987.9847072306
1816,98680.06223919387
1817,102393.06903625459
1818,141627.11756914612
1819,132200.22949423527
1820,69491.35596633327
1821,118166.09989826509
1822,144283.55831103658
1823,54123.3343523364
1824,132992.10617410837
1825,140561.11283093886
1826,103721.12002306883
1827,100109.6712125282
1828,125674.42899780908
1829,119149.63950600538
1830,139436.16493835868
1831,152635.71129045493
1832,90612.50946072325
1833,132430.19402083964
1834,116633.63165280706
1835,112640.0856897571
1836,122595.31287901587
1837,92655.66307327765
1838,123738.50655139303
1839,97330.58502774258
1840,140800.79624398606
1841,142686.77563805177
1842,94261.96130052883
1843,133985.5352175498
1844,136555.68443288052
1845,135405.84029899217
1846,143352.2346694172
