Id,SalePrice
1461,114174.41934543145
1462,148808.11111825757
1463,171874.77984729482
1464,184371.18217279567
1465,207263.37416106393
1466,174075.37569495363
1467,179732.3793042357
1468,168687.0833950202
1469,189365.29064644175
1470,119581.26809586043
1471,176657.3685148404
1472,96739.41724369962
1473,97761.45126987186
1474,155494.80087552022
1475,127668.17847597871
1476,380760.1637517425
1477,259050.9071196875
1478,312630.08941633865
1479,296678.2828308357
1480,478749.3348772346
1481,341307.4181382922
1482,216448.898391379
1483,175038.5578334901
1484,170376.62209860238
1485,180701.77653660797
1486,200170.76307468698
1487,327701.5876557722
1488,238287.73028781428
1489,200557.37225870357
1490,212872.37571911133
1491,187836.3395943621
1492,102517.79671953911
1493,182615.97448939373
1494,303916.02422677475
1495,301010.45015589095
1496,224004.72717353818
1497,198719.78425084124
1498,161857.53137304392
1499,166559.58423728717
1500,163542.88779279302
1501,178969.89620681366
1502,160124.65880756077
1503,267585.0274722069
1504,240224.54851460303
1505,223486.33057305074
1506,196452.40360610795
1507,230624.0530284907
1508,200235.85253340867
1509,164205.38531782094
1510,147522.2469117903
1511,146111.06517421946
1512,171506.28821799526
1513,146964.99212464434
1514,156837.90475113518
1515,189069.08399869976
1516,149909.0639951163
1517,161758.56775825654
1518,142281.3725053105
1519,192222.83985278264
1520,134017.73655040716
1521,129916.35813726792
1522,172950.5449822608
1523,117750.16443585254
1524,126008.17582593685
1525,120344.4426553276
1526,122784.72411231855
1527,112341.27116069528
1528,134450.60448847405
1529,143458.19528225926
1530,177486.95204977563
1531,133885.45744217376
1532,104259.8160754495
1533,146046.17139421604
1534,118376.52125440545
1535,139512.50265998175
1536,111217.38415374327
1537,71752.19502059308
1538,151112.3271313745
1539,192504.4828439712
1540,100038.1996520743
1541,139943.87598581702
1542,133913.56701540248
1543,180663.20292696593
1544,84825.36346739218
1545,117393.09662025387
1546,135325.60796403253
1547,131089.19697469394
1548,134299.54930345845
1549,107929.83191275578
1550,136235.1137792087
1551,114206.02999029034
1552,138455.07752020875
1553,132575.5038756678
1554,121932.86509522377
1555,173053.06016790334
1556,100944.30262422068
1557,113596.6038172926
1558,99764.29389881162
1559,87576.52708816291
1560,145300.57632087296
1561,133941.87071592742
1562,129118.46956725344
1563,117270.57539615447
1564,155139.48211829827
1565,146155.99466788073
1566,237259.17681137347
1567,76585.06950467387
1568,220182.8335273487
1569,131804.99039311302
1570,138137.80450195025
1571,122045.35295841389
1572,135945.50857058787
1573,216102.566317586
1574,116876.08371971996
1575,212700.08764638644
1576,225080.26375541114
1577,185830.8451175749
1578,152017.64186226443
1579,139060.36591337583
1580,192961.5465024263
1581,151675.36964353497
1582,131145.49489544815
1583,300134.8409357173
1584,224805.32388805816
1585,142384.64012054898
1586,64577.90672521625
1587,106086.92817120015
1588,142795.47917399
1589,103430.76033949137
1590,131428.23736756764
1591,99472.6866006237
1592,121861.33517191792
1593,128913.94964910955
1594,129224.73107149142
1595,112971.18706349503
1596,239082.53910672557
1597,180155.25809404175
1598,201578.73651274922
1599,173533.81806988083
1600,164546.77958001915
1601,59982.46939024058
1602,107020.18287198133
1603,86341.3305471789
1604,264051.8663202845
1605,221783.57085261596
1606,167051.43892386602
1607,181092.63127116533
1608,217443.87981346392
1609,193343.70694895985
1610,157464.74763566663
1611,146279.401153866
1612,168448.18598099935
1613,159512.47984930154
1614,126182.48936875466
1615,90099.67554425901
1616,80177.72951780637
1617,95692.6223317131
1618,120582.90107473354
1619,133521.82385696316
1620,163236.46279562797
1621,131152.13220175452
1622,140131.60187060575
1623,259319.50511066415
1624,193214.0408145693
1625,115238.6938015904
1626,167264.10274635663
1627,179641.23412464338
1628,263714.7248869417
1629,176439.71817192133
1630,323228.91370469064
1631,218213.51074563418
1632,252209.8487197881
1633,167066.34839765294
1634,187596.66492297815
1635,178133.23618219074
1636,163129.01433467589
1637,194566.14228971672
1638,215984.35925111538
1639,185553.7042945662
1640,258999.7881178759
1641,179157.47389254448
1642,236614.36217078447
1643,240074.95578936418
1644,231259.4566798342
1645,195625.75852619958
1646,166039.11451030461
1647,157608.1450469922
1648,138090.90484669092
1649,141082.04151992608
1650,119591.25413357509
1651,117913.42909256958
1652,100860.48043572715
1653,103791.79256621555
1654,154603.99084528815
1655,149358.20072584145
1656,150173.75669249185
1657,154662.21180666136
1658,156183.74471852047
1659,131095.42033843018
1660,149521.6541801522
1661,442940.4914396461
1662,403617.21774957026
1663,377404.88066037424
1664,477049.23854229384
1665,319447.766390981
1666,326330.51184891956
1667,346277.74826279975
1668,342596.24864308554
1669,300944.26648005244
1670,346483.1915330363
1671,262528.653057862
1672,437484.75567622896
1673,305977.67853518046
1674,253362.04332699138
1675,196105.4764092282
1676,201112.12613549305
1677,214543.5232597641
1678,454103.60423763894
1679,376737.1987226811
1680,344009.6680198074
1681,259803.87970070544
1682,309231.8665623646
1683,203083.9429457763
1684,182174.18886384214
1685,176679.38128277916
1686,178926.2785767757
1687,171892.45308233597
1688,193602.61616140604
1689,189998.8730282867
1690,192178.96250582577
1691,180132.78223756666
1692,251191.7180346507
1693,169809.67224416634
1694,180267.4537958682
1695,170168.67036896152
1696,261097.0566039262
1697,176880.26991102519
1698,349103.00085182284
1699,339756.550196888
1700,252741.2560309268
1701,278290.58487173845
1702,258749.81229768496
1703,266099.60867584165
1704,273503.71843743825
1705,222967.89724975685
1706,401997.8374704521
1707,214647.07437495305
1708,203580.0424263744
1709,265872.77872585517
1710,225116.27066019105
1711,263175.9959012691
1712,274797.1028829836
1713,258558.05061445516
1714,223165.8381818231
1715,207462.898492898
1716,183727.64469561368
1717,173120.47985134108
1718,140187.5284521907
1719,205370.88453131655
1720,233977.47689708183
1721,158496.46978934508
1722,128866.6836821767
1723,151796.98949076867
1724,205202.88004525975
1725,226664.642027559
1726,184865.0831860165
1727,169239.6571822692
1728,183770.68332157083
1729,165108.64544386926
1730,161250.06241170547
1731,127038.14878244612
1732,122440.57867313351
1733,112441.7212666199
1734,123434.0694754405
1735,132790.79157123168
1736,119635.09181224585
1737,364825.07829475467
1738,242179.79830465894
1739,294645.83312166255
1740,236281.3942727764
1741,196308.4297011514
1742,178538.0612406421
1743,182606.46393239556
1744,309423.2150034758
1745,220838.46372528738
1746,222409.9475157878
1747,223510.2656770385
1748,230542.8084108721
1749,156845.65913103888
1750,141877.60498433388
1751,240073.1296535755
1752,123224.89530763352
1753,148938.17309334176
1754,205907.77824429795
1755,164954.127954194
1756,124541.32098901953
1757,118915.2047639705
1758,148352.08545501268
1759,162935.65576342968
1760,163007.66370641362
1761,155254.9581983074
1762,169449.3448756089
1763,180394.67051987152
1764,125187.6056307872
1765,158622.34956298713
1766,172579.24580238783
1767,199287.53162728847
1768,141502.180639672
1769,174746.58346319592
1770,148210.36125537383
1771,135151.72708316884
1772,140850.9173822869
1773,136397.28274895615
1774,151437.08321378913
1775,141916.8284410117
1776,120868.57629702632
1777,110985.3580424406
1778,137855.9333620699
1779,116433.01582677267
1780,168265.05786901832
1781,132927.4346913205
1782,84008.82041011046
1783,133284.80764144287
1784,96763.1566832589
1785,120294.66274387599
1786,147985.28532867358
1787,165179.2178581305
1788,59588.19490083222
1789,101279.82849557938
1790,75719.62758804481
1791,183601.87808167582
1792,153560.91687081012
1793,132625.9996018002
1794,148439.12275485296
1795,131717.40884842738
1796,130605.1790076212
1797,118562.46705939795
1798,126111.67012499324
1799,109371.71052843625
1800,126583.39992293007
1801,126569.15370466321
1802,144095.75465395846
1803,149550.42740439644
1804,135697.01603758472
1805,140122.18469510996
1806,126820.45322572708
1807,132003.325534052
1808,114278.29274849819
1809,115040.06021861445
1810,133856.16805973975
1811,97659.04968795615
1812,97674.20619710888
1813,121984.32611418275
1814,94688.92597234063
1815,55847.099500647724
1816,100320.37594418631
1817,112726.95654974492
1818,144660.60950666343
1819,130930.18578904588
1820,67974.61703551943
1821,118167.87830874843
1822,143426.25874788486
1823,50680.17060807708
1824,131939.87419290133
1825,136855.67760056196
1826,107190.51114836294
1827,107391.10508023243
1828,130582.4780552804
1829,122129.03475807646
1830,137069.51646282975
1831,150883.0810350213
