Id,SalePrice
1461,102720.51802103619
1462,148506.76412110566
1463,166004.01292786034
1464,188958.7587869455
1465,218591.91741167885
1466,169188.68404053332
1467,187303.5262101508
1468,166664.82093647335
1469,196387.00361818887
1470,113664.66363299695
1471,170101.5534134295
1472,96168.35846503917
1473,96711.407164126
1474,155849.53087187433
1475,125193.3532109101
1476,355085.7272435545
1477,260101.10535408347
1478,319592.6402355244
1479,298047.78473970713
1480,485828.3892690603
1481,337891.05042130203
1482,232094.31426827158
1483,172166.35904733263
1484,170316.7268439617
1485,188194.65581036103
1486,197119.23528015
1487,321284.2177196897
1488,221688.3898789515
1489,200924.54822641602
1490,228791.03962743047
1491,183747.83822120188
1492,91088.80216825368
1493,197081.49891413678
1494,313628.851101128
1495,298437.69242772507
1496,235700.46396337726
1497,201207.21074468814
1498,168049.44326752247
1499,177189.013364696
1500,175019.15820010655
1501,187255.29289607363
1502,164808.5177306506
1503,272605.12587001355
1504,248025.38547922426
1505,232899.96595210742
1506,200878.5187003128
1507,226897.26310763782
1508,193614.76595325719
1509,164269.33537225125
1510,148179.18791251341
1511,149065.96039247463
1512,171428.68114561637
1513,146670.6055257278
1514,163074.31153640503
1515,202141.1853305967
1516,150691.09027686727
1517,175245.85287676158
1518,140032.5457401732
1519,191352.44334354115
1520,128903.24394354565
1521,122339.67731461178
1522,180797.40656381237
1523,111460.81774007689
1524,122083.7897024355
1525,114631.24117471908
1526,116411.68759273985
1527,110643.48842421503
1528,141028.63596077717
1529,142725.34596719686
1530,190746.60922630073
1531,135134.65047846024
1532,101277.11028663901
1533,150077.48949852132
1534,121540.09102496594
1535,139886.8129727661
1536,106117.22191457596
1537,69662.94678258283
1538,159949.98520848987
1539,199145.93784980578
1540,94993.90657679939
1541,136619.5794635491
1542,127744.28811388269
1543,180486.6167358793
1544,84576.41405250598
1545,120568.51991176097
1546,141479.57732517848
1547,125649.20946583585
1548,132877.22610395323
1549,114228.65832921192
1550,126336.90043868571
1551,105288.23985790959
1552,134485.91849489984
1553,129973.16225214746
1554,128518.8088409121
1555,166801.8035425962
1556,98354.68875106
1557,105794.18421294403
1558,99905.15453998488
1559,80309.99504440954
1560,144137.7182258276
1561,129012.71930449129
1562,131812.70215376132
1563,111271.51446557527
1564,157615.07449740433
1565,141790.90957233516
1566,247938.17411209387
1567,74811.33330247611
1568,224772.54337555604
1569,123936.92870535523
1570,145258.21070376295
1571,126607.95424074757
1572,138374.5800009967
1573,215271.05653158316
1574,117631.11276270289
1575,218748.5423183369
1576,231455.93836973506
1577,176874.13704261207
1578,155380.51310835136
1579,140840.00687310015
1580,192887.01178613649
1581,159455.94459362025
1582,128185.85466081479
1583,280464.4307659726
1584,218296.00694101816
1585,137347.51263547599
1586,65310.869034923606
1587,108716.68000610042
1588,147494.13242689733
1589,103168.94095223125
1590,134413.1306745976
1591,98381.1690725169
1592,109641.44273938856
1593,128560.30738418284
1594,115589.96798907539
1595,110546.64607487302
1596,224742.36018944843
1597,186587.66840476808
1598,209119.8118302659
1599,180183.88614131455
1600,159358.5110245679
1601,60927.336359851615
1602,103023.9364216305
1603,87440.75520878572
1604,250288.57442545984
1605,227894.75064176953
1606,169980.18760617785
1607,181904.76170547344
1608,222819.46591246943
1609,189702.54640958013
1610,158410.5190454909
1611,145209.210707535
1612,168966.66410713762
1613,160482.61844309606
1614,129036.26671442599
1615,90187.50077381119
1616,81253.61357895569
1617,96477.81615500644
1618,121280.35052663568
1619,138774.17323242154
1620,170307.49261018902
1621,132755.6263602448
1622,136520.80677859238
1623,259783.41122289788
1624,196806.761952137
1625,107264.57229688099
1626,170999.24045354218
1627,180749.6042445094
1628,261141.41743080554
1629,179202.26104704998
1630,332451.55974081496
1631,230812.978071315
1632,253605.13271272246
1633,168157.68427784694
1634,185998.42239720002
1635,176820.5271296493
1636,162781.39301792398
1637,194392.64971223997
1638,218666.1949697283
1639,192087.66725956165
1640,257018.31753646472
1641,180310.7779969932
1642,249395.87851953632
1643,252536.59963524065
1644,234559.75165704105
1645,208917.36319703958
1646,169460.4435872189
1647,150990.43551003246
1648,130297.3357144635
1649,145668.13324137495
1650,116134.01821893585
1651,115096.5239311354
1652,101988.82979344433
1653,107717.67034823752
1654,152036.2532353708
1655,145035.13486694059
1656,147949.64598167702
1657,155119.66471760263
1658,151579.2118576282
1659,125088.54248126374
1660,154500.42789066478
1661,446518.7255909027
1662,377056.62854388094
1663,350023.36753645196
1664,528012.8879873853
1665,303485.0675733609
1666,335653.544152571
1667,352511.9290651851
1668,329390.70773930236
1669,303780.77045490703
1670,332708.82138354366
1671,275320.72082778934
1672,415065.58541262324
1673,302819.37474546797
1674,258347.45895761662
1675,213588.4364683735
1676,217642.08740405962
1677,233752.85994178723
1678,475554.70747394254
1679,379270.79535204906
1680,326167.83799127035
1681,265891.180403372
1682,316274.7328368848
1683,221711.75691546386
1684,183461.41365325998
1685,174816.01816205517
1686,180904.67896848038
1687,172320.85744982757
1688,193686.75979443718
1689,190415.74445021866
1690,196697.20525992473
1691,184046.60013680547
1692,250364.9114560044
1693,170626.25897461912
1694,181251.56123485736
1695,172458.20733927033
1696,268453.4606251833
1697,180743.5720521002
1698,343402.54261568387
1699,330892.44972010783
1700,263636.95964607166
1701,282421.0102712637
1702,248688.79513617276
1703,261856.68277066617
1704,259662.03170488283
1705,224904.84352107657
1706,405143.51914465637
1707,223701.7157858978
1708,210255.9113708415
1709,262478.711285016
1710,229298.83001782183
1711,276735.35769970564
1712,273088.9657299399
1713,267164.4967749777
1714,227888.10745200908
1715,215207.3183256341
1716,185124.7750342124
1717,178831.81065638512
1718,137664.62104231166
1719,202613.20070196487
1720,228403.79845070347
1721,156674.39355193524
1722,123556.0954858915
1723,148921.78163598417
1724,203448.89099579447
1725,220448.78070907763
1726,182790.89720584833
1727,163107.67072462625
1728,179990.84455548407
1729,168609.37543239296
1730,162317.23686633725
1731,124883.89167961762
1732,114777.24685052883
1733,103934.26808084674
1734,115864.6702358703
1735,131160.91209491773
1736,112938.85443887091
1737,375046.9683382317
1738,281862.0366082994
1739,290265.781193071
1740,244804.4363644096
1741,211011.31480238397
1742,185965.67742125527
1743,196048.3937029084
1744,338258.9130030653
1745,208867.00823499454
1746,217536.29223341803
1747,222042.87585098066
1748,236790.47083442495
1749,148809.01899872514
1750,137506.6988777834
1751,256590.80497711926
1752,118367.8192275641
1753,149279.34369841448
1754,197952.74744878622
1755,163044.06354306155
1756,123875.5504953757
1757,118360.39989957826
1758,149009.81377278376
1759,168781.70450580821
1760,160963.08143620752
1761,156586.28454076688
1762,164829.44951838863
1763,195216.4154001267
1764,118000.16723315853
1765,157596.1402885343
1766,180747.6909909215
1767,209120.4995152315
1768,137093.59585299878
1769,175034.96162020482
1770,150845.53881289525
1771,127828.12780714991
1772,136886.78220028753
1773,132936.5662991868
1774,156901.27107913117
1775,143186.7142143344
1776,119178.92458570993
1777,105592.75088123718
1778,138487.91407488027
1779,109638.79421626766
1780,172142.9764207727
1781,128817.07930742751
1782,86193.9883611797
1783,138757.47091411447
1784,96011.58546259099
1785,123569.12306728528
1786,149593.73548706181
1787,181129.43151679213
1788,62870.9782071781
1789,104408.50982279071
1790,80940.97295066001
1791,187803.70359876924
1792,155516.98765631957
1793,132047.71461328687
1794,160421.27564425216
1795,133234.30477796786
1796,140226.113731612
1797,114205.33728704712
1798,121180.69048771678
1799,108888.7141192616
1800,124195.50910817302
1801,118954.10946759504
1802,146241.6046302111
1803,148308.44765027598
1804,140574.8492473566
1805,141999.39494028845
1806,136743.80588949544
1807,136864.04167722107
1808,126264.70065145925
1809,112244.41071106525
1810,126394.84160139147
1811,84261.39095000546
1812,88200.66483207406
1813,122476.15801987218
1814,87591.71104437327
1815,53810.673241641576
1816,97871.57074589984
1817,102660.14104997674
1818,139035.43812925363
1819,133125.14031511478
1820,68755.52659343442
1821,120813.73215928898
1822,145249.0934496994
1823,52965.293240262436
1824,131354.64492294512
1825,141766.94374505608
1826,103746.26968564624
1827,99516.35941334639
1828,125408.4447287487
1829,118977.80947718344
1830,138175.30352043212
1831,152314.40648398365
1832,88986.77933404448
1833,132988.93719346193
1834,114528.80763212773
1835,110702.44220054105
1836,122630.60637389416
1837,94111.86466473703
1838,123152.88571199053
1839,97417.05718022148
1840,142856.83406032104
1841,145972.779437898
1842,94096.90269344753
1843,132322.66157728928
1844,139039.7663129432
1845,135836.1779135954
1846,143362.33685435707
1847,179956.3729097103
1848,51198.30232261034
1849,110120.69046968092
1850,120535.30224777093
1851,158207.35268600748
1852,133387.13843525804
1853,128405.04861316633
1854,162086.95731644277
1855,157245.22816621052
1856,215836.5582944603
1857,144576.15381330095
1858,135819.13569650543
1859,126856.6191800478
1860,160469.69739404382
1861,126052.23674326867
1862,324058.0653983175
1863,307985.8744468227
1864,307985.8744468227
1865,319385.1094032285
1866,297629.5437088807
1867,219515.64929217956
1868,264037.87555956
1869,198659.24129653914
1870,205532.39784139246
1871,245667.05280348542
1872,173070.94303532044
1873,220268.53708481076
1874,154129.7296791478
1875,211061.60576832364
1876,194836.4655101752
1877,199515.14620109752
1878,197677.6637172686
1879,112852.1166959089
1880,139662.96184817515
1881,226720.23309732566
1882,232550.17920438838
1883,187006.9686668618
1884,195212.86475976362
1885,221462.93665362094
1886,268344.68092808244
1887,202534.63703031052
1888,242444.47528802638
1889,169189.5797015265
1890,123953.29581420473
1891,138107.81364842094
1892,101194.15869153381
1893,128646.30955530284
1894,131623.13498087545
1895,144819.5633624286
1896,132930.68611843913
1897,116939.93749668026
